,result,moves
2603,-1,"['2R', '10R', '0R', '6R', '1R', '8L', '3R', '9R', '4R', '6R', '1L', '7L', '0L', '10L', '4R', '6L', '4R', '9L', '3R', '8R', '2L', '9R', '4R', '10L']"
2604,1,"['2R', '6R', '0L', '9R', '1L', '7L', '4L', '10R', '2R', '6L', '3R', '7L', '4R', '6L', '3L', '8R', '0R', '7R', '1R', '8R', '0L', '7R', '0R', '7R', '3R', '8L', '4R', '10R', '2R', '9L', '1R', '10R']"
2605,1,"['4L', '6R', '3L', '8R', '4L', '9R', '1L', '10L', '0R', '6R']"
2606,1,"['2L', '6R', '3R', '10L', '4L', '9L', '0L', '8R', '3L', '10R', '1L', '8R', '3R', '9R', '1L', '7R', '3R', '8R', '4R', '6R', '3L', '7R', '4R', '8L']"
2607,-1,"['4R', '8L', '1R', '6R', '0L', '10R', '3L', '7R', '2L', '8L', '3R', '8R', '2L']"
2608,1,"['0R', '8R', '4L', '10R', '4L', '8L', '1L', '7R', '3R', '8R', '1L', '6L', '2R', '9R', '1L', '10R', '1R', '7R', '2L']"
2609,-1,"['1L', '9R', '1L', '7L', '0L', '8R', '1R', '6L', '4R', '7L', '0L', '6R', '2R', '8R', '1L', '7L', '4R', '9L', '4L', '8L', '3L', '7L', '4L', '6R', '3L', '8L', '2L']"
2610,-1,"['4R', '6L', '4R', '8R', '4R', '9L', '0R', '7L', '3R', '6R', '0L', '9R', '2L', '6R', '4L', '10R', '3L', '6R', '2L']"
2611,-1,"['3R', '7L', '2L', '8L', '0R', '9L', '4R', '7R', '2R', '8L', '1R', '7L', '3R', '6L', '1L', '9R', '3L', '7R', '2R', '8L', '3R', '7L', '3R', '10R', '3R', '8L', '1L', '6R', '4L', '7L', '3L', '6R', '2R']"
2612,1,"['3L', '7L', '1L', '7R', '3L', '6R', '1L', '10R', '4L', '7R', '2L', '8R', '2L', '7L', '3L', '8R']"
2613,1,"['4R', '6R', '2L', '8R', '1L', '7L', '1L', '8L', '4L', '9L', '0R', '8L', '3L', '6R', '1R', '6R', '2L', '7R', '3L', '8R', '1L', '10R', '2R', '8L', '0L', '10L', '1L', '9R', '3L', '10L', '4L']"
2614,-1,"['2L', '6R', '4R', '7L', '2R', '9R', '0L', '8R', '3R', '8R', '3L', '8L', '1R', '7R', '0R', '10L', '4R', '10R', '4L']"
2615,1,"['2L', '10L', '3R', '9L', '1L', '6R', '3R', '7L', '2R', '6R', '4R', '9L', '0L', '8L', '1L', '6R', '4R', '8L', '1L', '6L', '0R', '7L', '4L', '6L', '0L', '9L', '3L', '10L', '0L', '6R', '4R', '8R', '2R', '9R', '4R', '10L', '3R', '9L', '4R', '8R', '1R', '9R', '0L', '9L', '1R', '8L', '2R', '7R', '4L']"
2616,-1,"['3L', '7R', '4R', '10R', '2L', '8L', '0R', '6L', '4R', '7R', '4R', '9L', '4R', '7L', '2L', '7R', '3L', '8R', '1R', '9L', '2L', '7R', '1L', '7L', '0L', '9L', '4R', '8R', '1R', '9R', '3R', '10R', '3L', '6R', '0L', '7L', '2L', '6L', '1R', '9L', '2L', '8R', '1R', '9L', '2R']"
2617,-1,"['3L', '7L', '2L', '10L', '4R', '6L', '4L', '8R', '4R', '7L', '0L', '7L', '1L', '9L', '0L', '9L', '2L', '10L', '1L', '9R', '0R', '10R', '2L', '9R', '1R', '6L', '2R']"
2618,-1,"['2R', '6R', '3L', '10R', '4L', '8L', '1L', '10R', '2R', '6R', '4R', '10R', '0R']"
2619,-1,"['0R', '8L', '4R', '9R', '3R', '8L', '3L', '9L', '4L', '7L', '0L', '7L', '0L', '9L', '0R', '7R', '2L', '10L', '0L', '6L', '3R', '7R', '4R', '9R', '2L', '9L', '3R', '8R', '4L', '10R', '3R', '9L', '4R', '9R', '4L']"
2620,1,"['0L', '10L', '3R', '6R', '1L', '10R', '2R', '7R', '1R', '9R', '0L', '6L', '2R', '6R', '3L', '9L', '0L', '6R', '2L', '7R', '1L', '6R', '1R', '9L', '2L']"
2621,-1,"['4L', '8R', '0L', '10R', '0L', '10L', '2R', '8R', '1R', '7L', '3L', '8R', '1L', '8L', '1L', '9L', '2L', '8L', '1R', '7L', '2L', '6L', '1L', '10L', '0L', '8R', '4R', '7R', '2L', '8R']"
2622,-1,"['3L', '10L', '4R', '8R', '4L', '7R', '1L', '9R', '4R', '8L', '1L', '6R', '0R', '9L', '2R', '10R', '4L', '8R', '1R', '9L', '2R', '8L', '3L', '9R', '1L', '10L', '2L', '10L', '1L', '7L', '0L', '6R', '2L', '7L', '1R', '6L', '2R', '10R', '3L', '6L', '2L', '8L']"
2623,1,"['0R', '7L', '1R', '8R', '2L', '10R', '0R', '9L', '2L', '8R']"
2624,1,"['1L', '8R', '4L', '9L', '4L', '6L', '0L', '6R']"
2625,1,"['3R', '8L', '3R', '9L', '1R', '10L', '0L', '6R', '3L', '9L', '2L', '10L', '1R', '6R', '4L', '10L', '1R', '9R', '4R', '8R', '2R', '7R', '3R', '10L']"
2626,-1,"['1L', '8R', '3R', '6R', '0L', '6L', '4L', '10L']"
2627,-1,"['2L', '9L', '0R', '9L', '3L', '7L', '4R', '6L', '3R', '7L', '4R', '7L', '3R', '8L', '3L', '7L', '4L', '6L', '1L', '10L', '0L', '6R', '2L', '10R', '1L', '8R']"
2628,-1,"['1L', '9R', '2R', '9R', '2R', '6L', '0L', '8L', '2L', '7R', '4R', '6R', '3L', '8R', '0L', '8R', '4R', '7L', '2R', '6R', '4L', '7L', '3L', '6R', '2R']"
2629,-1,"['4R', '8R', '3R', '9R', '3L', '10R', '0R', '7L', '1R', '10L', '0R', '6R', '0R', '8L', '1L', '7L', '3R', '10R', '4L', '6L', '1L', '6L', '1L', '10L', '3L', '8R', '2R', '9R', '3L', '10R', '0L', '10R', '3R', '7L', '1R', '9L', '0L', '8L', '2R', '6L', '2L', '7L', '4L', '6R', '3R', '7L', '4L', '8R', '3L', '9R', '2L', '10L', '1L', '6R', '4R', '8R', '3L']"
2630,-1,"['0L', '9L', '1L', '8R', '4R', '8R', '2R', '7R', '4R', '9L', '4L', '6L', '0L', '8R', '2L', '10R', '1R', '8L', '2R', '10R', '3L']"
2631,1,"['3L', '8R', '0R', '7R', '0R', '9L', '1L', '10R', '2L', '7L', '3R', '6L', '2R', '6L', '0L', '7R']"
2632,1,"['0R', '7R', '0L', '10L', '2R', '7R', '1R', '9R', '2L', '6L', '0R', '9R', '4R', '10L', '1L', '7L', '4R', '9R', '2R', '8L', '3R', '8L', '3R', '7L', '4L', '10R', '2R', '8L', '0R', '7R', '1R', '8R']"
2633,-1,"['1L', '9R', '1R', '10L', '4L', '8R', '2L', '10L', '3L', '8L', '0L', '8R', '4L', '6L', '1L', '9R', '0L', '6R', '3L', '7L', '0L', '6L', '1R', '10L', '0R', '9R', '1L', '10L', '4L', '6R', '2R', '8R', '1L', '9L', '1L', '10R', '1R', '6L', '2R', '9L', '3L', '10R', '2L']"
2634,1,"['1L', '9R', '2R', '6R', '4R', '7R', '1R', '7R', '3R', '10R', '4L', '7R', '4R', '10R', '2L', '7R', '0L', '8R', '0L', '9R', '2R', '9R', '2R', '9R', '2L', '6R', '3L', '6R', '3R', '7R', '1L', '8L', '0L', '7R', '4R', '8R', '2R', '9R', '3L', '10L', '2R']"
2635,-1,"['2R', '10R', '1L', '8R', '4R', '6L', '2L', '9L', '4L', '6R', '1L', '8R', '1L', '10L', '0L', '8R', '3R', '6L', '3R', '9R', '4R', '10L', '2L', '9R', '1R', '10L', '2L', '9L', '1L', '8L']"
2636,1,"['0R', '8L', '4R', '8R', '4R', '6L', '1L', '7R', '2L', '9R', '1L', '7R', '0L', '10R', '4L', '8L', '4R', '7L', '2R', '7L', '1R', '6R', '4L', '7L', '1R', '6L', '3L', '9R', '3R', '8R', '0L', '6L', '4L', '8L', '0R', '10L', '1R', '9L', '2L']"
2637,1,"['2L', '10L', '0R', '6R', '2R', '8R', '0L', '7R', '2L', '8R', '3L', '8R', '1R', '9R', '2R', '7L', '3R', '8R', '4L', '9L']"
2638,-1,"['4R', '7R', '4L', '7R', '3R', '8L', '3L', '8R', '4L', '6L', '4L', '8L', '4R', '8R', '2L']"
2639,1,"['0R', '7L', '3R', '6R', '1L', '9R', '4R', '8R', '3L', '9L', '2R', '10R', '3R', '6R', '0L', '10L', '3R', '7R', '4R', '8L', '4L', '9L', '2R', '8L', '3L', '7L', '4R', '7L', '1R', '8R', '4R', '7L', '2L', '6R', '1R', '7R', '2L', '8R', '1L', '9R', '1L', '7R', '4L', '10L', '3L', '8R', '2R', '9R', '3L', '10R', '0L', '7R', '2R', '7L', '0R', '9R', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7R', '4L', '8L', '3R', '7R', '4R', '8R', '4L', '8L', '3R', '9R', '1L', '7R', '0R', '6L', '1R', '9R', '4R', '10R', '1L', '9L', '3R', '7L', '4R', '9L', '1R', '8L', '2L', '7R', '1R', '8R', '2R']"
2640,1,"['3L', '8L', '3R', '10R', '3L', '6L', '3R', '10R', '3R', '10L', '1L', '9R', '0L', '10L', '4L', '6L', '2L', '8L', '3L', '7L', '3L', '6L', '3R', '6R', '3R', '8L', '3L', '9L', '0R']"
2641,1,"['3L', '10L', '0L', '9R', '4L', '9R', '3L', '6L', '2L', '8L', '4L', '9L', '0L', '7R', '3L']"
2642,1,"['1L', '8L', '4L', '9R', '0R', '6R', '2L', '6L', '1R', '7R', '3R', '6L', '1R', '10L', '3L', '7L', '2R']"
2643,-1,"['4L', '8L', '3R', '9L', '1R', '8R', '1L', '6R', '3L', '7R', '4L', '8L', '1L', '7R', '3R', '8L', '0R']"
2644,1,"['3R', '8L', '4L', '8R', '3L', '9R', '0L', '9R', '3R', '8R', '2L', '9L', '4L', '8L', '0R', '7L', '1R', '6L', '2R', '10R', '1R', '8R', '3L', '7R', '1L', '8R', '1R', '9L', '2R', '8R']"
2645,-1,"['3R', '6R', '3R', '10R', '2R', '6L', '1L', '8R', '3R', '7R', '4R', '9R', '0L', '8R', '3R', '7L', '2R', '10L', '3L', '6L', '0R', '9L', '1L', '10R', '4L', '8R', '3L', '6L', '2R', '9L', '3L', '10R', '2L', '6L', '1R', '8R', '2R']"
2646,-1,"['1R', '9L', '4L', '7L', '1R', '6R', '2L', '9L', '0R', '8L', '2L', '7R', '4L', '10R', '0R', '7R', '4L', '9R', '1R', '6L', '4R', '9R', '3L', '10L', '2R', '7L', '3L', '6L']"
2647,1,"['0L', '10L', '1R', '7L', '4R', '10R', '0R', '8L', '4R', '8L', '4R', '10R', '0L', '9L', '0L', '9R', '4R', '8R', '3R', '7L', '3L', '9L', '0L', '8L', '2L']"
2648,-1,"['0R', '7L', '3R', '8R', '0L', '10R', '3L', '6R', '0R', '7L', '2R', '8L', '1R', '7R', '4L', '8L', '3R', '6L', '3L', '8L', '2R', '7R', '4R', '9L', '3R', '7R', '1L', '8L', '3L', '6L', '2R', '8L', '3R', '10R', '4R', '6R', '2R', '7L', '1L', '9L', '3L', '10R', '2L', '6L', '1R', '9L', '2R']"
2649,1,"['4L', '7L', '4R', '9R', '3R', '10L', '2R', '9L', '4L', '6R', '0L']"
2650,-1,"['3R', '7R', '3L', '10L', '0L', '6R', '4R', '6L', '2L', '10R', '1L', '6R', '1R', '10R', '2R', '6L', '1R', '7L', '0L', '7L', '3L', '9R', '2L', '10R', '0R', '6L', '2R', '7L', '4R', '8L', '3L', '6L', '2R', '10R', '0R', '7R', '1R', '8R', '2L', '6R']"
2651,1,"['4L', '9R', '0L', '7L', '2R', '8R', '1R', '10L', '0L', '10R', '3R', '10R', '0R', '10L', '1L', '10L', '4R', '9L', '4L', '8L', '2L', '7R']"
2652,-1,"['0R', '10R', '0R', '8L', '3L', '7R', '2L', '8L', '0L', '9R', '1R', '8R', '4R', '7R', '2R', '10L', '4R', '8L', '0R', '7R', '4R']"
2653,1,"['2R', '7L', '2R', '8L', '1L', '7L', '2R', '6R', '0R', '6R', '1R', '7L', '0R', '6R', '2R', '7R', '1L', '7L', '0R', '6L', '4R', '6R', '0R', '9L', '1R']"
2654,-1,"['1L', '10L', '1L', '6L', '1L', '10L', '3R', '9R', '0R', '6L', '0R', '9L', '2L', '6R', '2L', '8L', '1L', '10L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1R', '7L', '2R', '6R']"
2655,-1,"['3L', '7L', '3R', '6L', '1L', '8L', '2R', '7R', '1R', '9R', '2L', '6R', '1R', '10R', '2R', '7L', '0R', '6L', '1R', '8R', '2R']"
2656,1,"['4R', '7L', '4R', '7R', '0R', '7L', '1R', '8R', '0R', '6L', '4L', '10R', '0L', '8L', '4R', '8L', '2L', '8L', '1L', '7R', '3R', '8L', '0L', '7L', '0R', '7R', '1R', '8L', '2R', '7R', '3R', '9L', '4R', '7L', '2L', '6L', '3L', '8R', '2L', '9R', '1R']"
2657,-1,"['4R', '6L', '4R', '8R', '2R', '10R', '4R', '8R', '3L', '9R', '4R', '6L', '0R', '10L', '3R', '9R', '1L', '9R', '4L', '7R', '0L', '8L', '3L', '7L', '2R', '6R', '3R', '7R', '4L', '8L', '3R', '7R', '4R', '8R', '2R', '9R', '3R', '10R', '4L', '8L', '0L', '9R', '2R', '10R', '3R', '8R', '4R', '7R', '4L', '8R']"
2658,1,"['0L', '8L', '1L', '7L', '2R', '9L', '3L', '7R', '1R', '10R', '4L', '9L', '2R', '7L', '4L', '6L', '4L', '8L', '3R', '8R', '0L', '6R', '4L', '7R', '3R', '8L', '4R', '7R', '2L', '9R', '1L', '6R', '1R', '7R', '2L', '9L', '1L', '8R', '1R', '9R', '0L', '8R', '3R', '6L', '4R', '6L', '2R', '9L', '3R', '7R', '1L', '8R', '4L', '9R', '0L', '10L', '2L', '8R']"
2659,-1,"['4L', '8L', '2L', '6L', '0R', '9R', '1R', '7R', '4L', '6L', '0L', '10R', '4R', '7R', '0L', '8R', '3L', '9L', '2R', '6R', '3L', '7L', '3L', '6R', '0L', '7L', '2R', '6R', '3R', '7L', '4L', '6R', '3R', '6R', '4R', '10L', '4L']"
2660,-1,"['1R', '10L', '2R', '10R', '0R', '7R', '4L', '9R', '0R', '7R', '1L', '7L', '4L', '10R', '3L', '9R', '2R', '10R', '3L', '6R', '2R', '9L', '3L', '8R', '2L', '10R', '3L', '9R', '0R', '10R', '2L', '7R', '1R', '10R', '0R', '6R', '1R', '10L', '2R', '9R', '3L', '10L', '4L']"
2661,1,"['1L', '9L', '3R', '6L', '0R', '6R', '4R', '7R', '4L', '8L', '0L', '9L', '2R', '10L', '0R', '9L', '1L', '8R']"
2662,1,"['0L', '8L', '2L', '9R', '4L', '6R', '2R', '10L', '0R', '10L', '0L', '8L', '4L']"
2663,-1,"['2L', '10R', '0L', '6R', '0R', '8L', '2R', '7L', '3L', '6L', '1R', '10R', '2R', '10L', '2L', '10R', '4R', '9R', '1R', '10L', '0R', '9R', '3L', '10R', '3L', '6R', '0R', '10L']"
2664,-1,"['2L', '9R', '3L', '8L', '4R', '8L', '1L', '10R', '3L', '9L', '4L', '8R', '3R', '6R', '4R', '10L', '2L', '8R', '0L', '9L', '2R', '8R', '3R', '10L', '4L', '9L', '3R', '8L', '4L', '7R', '3R', '8R']"
2665,-1,"['0L', '10L', '4R', '6R', '4L', '7L', '3R', '9R', '1R', '9L', '3R', '8L', '0R', '10L', '2R']"
2666,1,"['3R', '10L', '4L', '6R', '1R', '10R', '2L', '6R', '0R', '8L', '1R', '6R', '4L', '7R', '0R', '8L', '1R', '10L', '2R', '8R']"
2667,-1,"['1L', '6L', '3R', '6R', '2R', '9L', '4L', '8R', '2L', '8R', '1R', '10R', '3R', '9L', '4R', '6L', '0R', '7R', '4R', '6L', '1R', '9R', '2R', '9L', '2L', '6R', '3L', '9R', '1R']"
2668,-1,"['1R', '6R', '0R', '7R', '1L', '7R', '0R', '8R', '0R', '9R', '0L', '7L', '4L', '6R', '3R', '7L', '4L', '6L', '1R', '9R', '1L', '6R', '4R', '6R', '2L', '7L', '0L', '6L', '1L', '9R', '0R', '6L', '1R', '7R', '2L', '8L', '1L', '7L', '0R', '6R', '1L', '7R', '0R', '8L', '1R', '7R', '2R']"
2669,-1,"['2R', '7R', '0L', '6L', '4L', '6L', '2L', '9R', '3R', '10L', '4L', '8L', '0R', '7L', '4L', '6R', '3L', '8R', '2R', '10L', '3L', '9L', '2R']"
2670,1,"['2L', '6L', '4L', '9L', '1R', '8L', '4R', '7L', '2R', '9R', '3L', '9R', '2R', '6R', '0L', '7R', '1L', '8R', '0L', '9L', '0L', '7L', '1R', '8R', '4L', '9L', '0L', '7R', '1L', '9R', '4L', '8L', '3L', '10R', '2R', '6L', '1R', '7L', '4R', '6L', '4L', '8L', '4L']"
2671,-1,"['3R', '8L', '0L', '7L', '3L', '8R', '2L', '6R', '1L', '9L', '0L', '7R', '4R', '10L', '3R', '9L', '3R', '7L', '4L', '6R', '3L', '9R', '2L', '7L', '1L', '6R', '0R', '7R', '1R', '8R', '2R']"
2672,-1,"['4L', '9R', '2R', '6L', '4R', '10R', '3L', '9R', '2L', '10L', '4L']"
2673,1,"['2L', '7R', '0R', '9L', '1R', '6R', '4R', '10R', '0L', '7R', '4L', '9R', '1R', '10R', '3R', '8R', '4R', '9R', '1R', '10R', '0R', '7L', '2R', '8R', '1L', '9R', '2L', '10L', '0L', '7L', '1L', '9L', '4R', '8L', '0L', '7R', '2L', '8R']"
2674,-1,"['0L', '9L', '2L', '8L', '4L', '7R', '1L', '8R', '1L', '7L', '0L', '8R', '3R', '10L', '1L', '8R', '2R', '6L', '0R', '9L', '1L', '7R', '4L', '6L', '0L', '8R', '3L', '10R', '2L', '10L', '1R']"
2675,1,"['3R', '8R', '0R', '7R', '2R', '8L', '4R', '6R', '0R', '8L']"
2676,1,"['3R', '10R', '0L', '8R', '0L', '8L', '1L', '6L', '0R', '7L', '4R', '7L', '3R', '10R', '4R', '7R', '3R', '8L', '2R', '6L', '0R', '8L', '1R', '7R', '2R', '8L', '3R', '7L', '0L', '6L', '1L', '10L', '0L', '10R', '4R', '7R', '1R', '9L', '4R', '9L', '1R', '10R', '4L', '8L', '1L', '7L', '2R', '6L', '0L', '8L', '0L', '9L', '1R', '8L', '2R', '7L', '1R', '7L', '4R', '7R', '2R', '8L']"
2677,1,"['3R', '6R', '0L', '10R', '4R', '9R', '2L', '9R', '1R', '7R', '4L', '8L', '0R', '10L', '1L', '7R', '2L', '9L', '1R', '6L', '2L', '8L']"
2678,1,"['3L', '6R', '0R', '7R', '4R', '7L', '2L', '6R', '1L', '9R', '0L', '9R', '3L', '10L', '4L', '8L', '0L', '10R', '3L', '7L', '2L', '6R', '1R', '8L', '3L', '7R']"
2679,-1,"['0L', '8R', '3R', '7R', '4L', '8R', '3L', '6L', '1R', '8L', '0L', '8R', '2R', '6L', '4L', '9L', '2L', '7L', '0L', '6R', '4R', '10R', '1L', '9L', '0L', '10L', '4L', '6L', '2L', '7L', '3L', '6L', '2R']"
2680,-1,"['3L', '10L', '1R', '8R', '3L', '10R', '1L', '9R', '2R', '9R', '0R', '10R', '4R', '9R', '2R']"
2681,-1,"['4R', '8R', '3R', '6L', '1R', '10R', '4R', '8L', '1L', '7L', '0L', '6R', '3R', '8R', '4L', '9R', '1R', '10R', '4L', '9R', '3L', '6L', '0L', '7R', '2R', '8L', '3L', '7L', '2R', '6L', '0L', '9L', '4L', '10L', '3R', '9R', '4R', '10R', '3R', '8L', '1R', '7R', '0R', '8R']"
2682,1,"['0R', '9R', '3R', '7L', '2R', '10R', '4R', '6L', '2R', '8L', '0L', '10R', '0R', '8R']"
2683,-1,"['4L', '7L', '4L', '10L', '3L', '6R', '0R', '8R', '3R', '10L', '1L', '9R', '0R', '7L', '3R', '7R', '4R', '7L', '1R', '10L', '2L', '8L']"
2684,-1,"['1L', '9R', '1R', '7L', '1R', '8R', '4L', '10L', '3L', '10L', '3R', '8L', '2L', '9R', '0L', '6R', '3R', '7R', '0R', '9L', '1R', '8L', '2L', '9R', '0L', '9R', '3L', '7R', '0L', '8R', '2L', '10L', '1L', '7L', '0R', '9L', '4R', '8R', '1R', '9R', '2L', '10L', '1L', '9L', '0R', '8L', '1R', '7L', '2R']"
2685,-1,"['2R', '6R', '2L', '7R', '3L', '9L', '0L', '7L', '3L', '10R', '3R', '9L', '0L', '9L', '4R', '9R', '0L', '7L', '4L', '6L', '2R', '8R', '4R', '10R', '1R', '9L', '2R', '8L', '3R', '7L', '3L', '6L', '2L', '6R', '1R', '9R', '1R', '10L', '2L']"
2686,1,"['2L', '10R', '4R', '6L']"
2687,-1,"['3L', '10L', '4R', '8L', '0R', '10L', '3L', '9L', '4L', '10L', '0L', '6L', '3L', '10R', '2L', '7L', '1L', '8R', '0R', '9L', '1L', '8L']"
2688,-1,"['0R', '10L', '1L', '6R', '0R', '10L', '4R', '6R', '1L', '6R', '1L', '9L', '0R', '8R', '0L', '6R', '3R', '7L', '2R', '9R', '3L', '10R', '2R', '6R', '3R', '7L', '4L', '9R', '3L', '6R', '2R']"
2689,1,"['4R', '9L', '1R', '6R', '0R', '6L', '0R', '8L', '3R', '8L', '3L', '7R', '0L', '9L', '2R', '8R', '0R']"
2690,-1,"['0R', '7R', '1L', '7R', '2R', '8R', '3R', '9L', '1L', '6R', '0R', '10L', '0L', '6L', '2R', '8R', '3L', '6R', '1R', '7L', '2R', '6L', '3L', '6L', '1L', '8L']"
2691,-1,"['3R', '8R', '0L', '10R', '4R', '6R', '2R', '9L', '3L', '10R', '0L', '9L', '0L', '8R', '3R', '7L', '4R', '10R', '2R', '7R', '4L', '8L', '3L', '10L', '1R', '8L', '0L', '8R', '4L', '9R', '3L', '6R', '2R', '7R', '3R', '9L', '4R', '8R', '3R', '10L', '1R', '9L', '2R', '7R', '3R', '8R', '0L', '9R', '4R', '6L', '1R', '10L', '4L', '9R', '3L', '10L', '2L', '10R', '1R', '8R']"
2692,-1,"['3L', '6R', '3R', '6R', '4L', '7L', '4R', '10L', '0R', '6L', '0R', '9L', '1L', '10L', '0R', '6L', '1R', '9L', '2R', '7L', '4R', '7R', '3L', '8L']"
2693,-1,"['4R', '7R', '2R', '8R', '4L', '8L', '0L', '6L', '4L', '7L', '3R', '9L', '3R', '7L', '3R', '8R', '4L', '9L', '1R', '8L']"
2694,-1,"['3R', '7L', '1L', '8R', '3R', '8R', '1L', '9R', '4L', '6R', '2R', '6L', '1L', '9L', '0R', '10L', '1L', '9R', '4L', '8R', '1L', '10L', '0L', '8R']"
2695,-1,"['2L', '10L', '1L', '10L', '1L', '9R', '0L', '7R', '4L', '8L', '3L', '7R', '4L', '8L', '4L', '7R', '0R']"
2696,-1,"['0L', '7R', '4R', '9R', '3L', '10R', '4R', '8R', '1R', '10R', '1L', '9L', '3L', '8L', '2L']"
2697,-1,"['1R', '10R', '1L', '6R', '4R', '7L', '3R', '8L', '3L', '9R', '1L', '8R', '2R', '10R', '4L', '6R', '4R', '10L', '2R', '9R', '3L', '7R', '2R']"
2698,-1,"['0R', '10L', '1L', '6R', '0R', '8R', '3R', '7R', '4R', '10L', '1L', '7R', '0R', '9R', '2R', '8L', '2R', '8R', '0R']"
2699,-1,"['1R', '10R', '1L', '9L', '4R', '7L', '4L', '8L', '0L', '9R', '4L', '6R', '3R', '6L', '3R', '8L', '4L', '9R', '3L', '10L', '2L', '6L', '4L', '7L', '0R']"
2700,1,"['3L', '6R', '0L', '10L', '2L', '9R', '1L', '7R', '1R', '10L', '0R', '8L', '1L', '9L', '0R', '8L', '4L', '7R', '3R', '8L', '0R', '7R', '3R', '8R', '4R', '7L', '1R', '10R', '3L', '6L', '0R', '9L', '2L', '10L', '1L', '6R', '0L', '8L', '0R', '7L', '2R', '7R', '1L', '10R', '1R', '6L', '2L', '7R', '1L', '8L', '0L', '7R', '4L', '8L', '0L', '7L', '2R', '7L', '3L', '6R', '1L', '7L', '2R', '6L', '0L', '8L', '1R', '9R', '2R', '7L', '1R', '9R', '4R', '8L', '2L', '10L', '0L', '9L', '1R', '10R', '2R', '8L', '3L', '7R', '2R', '8L', '4R', '7R', '3R', '9R', '4L', '10L', '3R', '6L', '3L', '7L', '2L', '8R', '1L', '6R', '0L', '7R', '0L', '8L', '2R', '6R']"
2701,-1,"['2L', '6R', '4R', '7R', '2R', '10L', '4L', '9R', '4R', '10R', '2L', '9L', '4L', '8L', '3R', '7L', '3R', '6L', '4R', '6R', '0R', '7L', '4L', '6L', '4R', '10R', '3L']"
2702,-1,"['0L', '8L', '1R', '10R', '3R', '9R', '2L', '6R', '4R', '10R', '4R', '7R', '0L', '8R', '2R', '10L', '0R', '9R', '4L', '10L', '2R', '9R', '3R', '10R', '4L', '8R', '3R', '6L', '3L', '7L', '2R', '9R', '3L', '6L', '2L', '10R', '3R', '10L', '3L', '7R', '2R', '9L', '3R', '7R', '4R', '6L', '4L', '7R', '3L', '6R', '2L', '7R', '1L', '6R', '1L', '7R', '0L', '8L', '3L', '7R', '2R', '8L', '4R', '8R', '0R', '9L', '1R', '8R', '2R', '9R', '3L', '10L', '4R', '9R', '2L', '10L', '1R', '9R', '2L', '10R', '4R', '10L', '1L', '9L', '0L', '7L', '4L', '6L', '0R', '10L', '3L', '9L', '1R', '10L', '4L', '7L', '1L', '9L', '0R', '8R', '4R', '9R', '1L', '9L', '2R']"
2703,-1,"['0R', '10L', '4R', '7R', '3L', '7L', '0L', '10L', '4R', '10L', '3L', '7L', '2L']"
2704,-1,"['2R', '9R', '0L', '10R', '4L', '10R', '2R', '9L', '0R', '10L', '1R', '9L', '2R', '8L', '4L', '7R', '3R', '6R', '4L', '7R', '3R', '8R', '4L', '9R', '3L', '10R', '2L', '10L', '1R', '7L', '2R']"
2705,-1,"['0R', '7R', '3R', '7L', '2L', '10R', '4R', '10L', '3L', '9L', '4R', '8L', '2L', '6R', '3R', '9R', '4R', '9R', '0R', '10L', '2L']"
2706,-1,"['4L', '8R', '0R', '7L', '1L', '6L', '2R', '9L', '2R', '9L', '3L', '6R', '0R', '9R', '2L', '7R', '1R', '10R', '2R', '6L', '0R', '8L', '4L', '7L', '1R', '8L']"
2707,1,"['0R', '7L', '4R', '10L', '0R', '10R', '4R', '6R', '0R', '7L', '3R', '8R', '2L', '8L', '0R', '10R', '0R', '8L', '0R', '10L', '3R', '9L', '1R', '8R', '2R']"
2708,1,"['1L', '8R', '3R', '7L', '4L', '8L', '2L', '10L', '3R', '8R', '1R', '10L', '2R', '9R', '3R', '8L', '4L', '7L', '3R', '10R', '4R', '8R', '1L', '7L', '2R', '7R', '3R', '8L']"
2709,-1,"['1L', '8L', '4L', '10R', '1R', '6R', '4R', '8R', '2L', '7R', '1L', '10R', '2R', '8L', '1L', '6L', '0R', '10R', '2R', '8R']"
2710,1,"['2L', '10L', '3L', '10L', '1L', '9R', '0R', '7L', '4R', '9R', '2R', '6L', '4L', '10L', '2R', '6R', '4R', '7L', '3L', '9L', '4L', '7L', '0R', '6L', '1R', '8L', '2R', '7L', '3L', '6R', '2R', '7L', '3R', '10R', '4L', '7R', '3R', '10L', '3R', '7L', '3R', '9L', '3R', '8L', '4L', '7L', '0L', '6L', '3R', '8L', '3R', '10R', '4R', '7R', '4L', '8R', '4L', '9L', '3R', '7R', '4R', '9L']"
2711,1,"['2L', '9R', '3R', '7R', '0R', '6R', '3L', '6R', '0R', '10L', '2R', '7R', '1L', '10L', '3L', '10R', '1L', '10R', '3L', '6L', '3L', '10L', '2L', '8R', '4L', '9L']"
