,result,moves
708,1,"['1R', '6R', '3R', '9L', '4L', '10R', '3R', '6R', '0L', '6R', '4R', '10L', '3R', '6R', '2L', '7R', '4R', '6L', '4L', '6L', '3L', '8L']"
709,1,"['0R', '8R', '2R', '6L', '2L', '6L', '4L', '7R', '1L', '6L', '4R', '8L', '0R', '9L', '1R', '10R', '1R', '8L']"
710,1,"['0R', '8L', '3L', '9L', '1L', '9R', '4L', '7L', '3L', '9L', '2R', '6R', '3R', '7R', '4L', '8R', '3R', '9L', '2R', '8R', '1L', '9R', '3L', '10R', '2L', '8L', '1R', '9L', '2L', '10R', '4R', '9L', '3R', '8R', '1L', '9L', '0R', '8L']"
711,1,"['0L', '10R', '4R', '8R', '1R', '7R', '4R', '9L', '3R', '7L', '3R', '9R', '0R', '6L', '0R', '8L', '1L', '7R', '3L', '9R', '0L', '7R', '0R', '8R', '1R', '9L', '3R', '8R']"
712,-1,"['4L', '8L', '1R', '7L', '4R', '7L', '1L', '6R', '1R', '9R', '0R', '10R', '0R', '8L', '2L', '6L', '0L', '7L', '3R', '6L', '3L', '9R', '4R', '9R', '0R', '7R', '2R', '9L', '4L', '8R', '3R', '9R', '4L', '10R', '3R', '6L', '3R', '7R', '0L', '8R', '4L', '10R', '3L', '9L', '2R', '7L', '3R', '6L', '3L', '9L', '2L', '8L', '1R', '6R', '2R']"
713,-1,"['4R', '9R', '0L', '10L', '1L', '6L', '3R', '10L', '4L', '6R', '3L']"
714,-1,"['3R', '8R', '0L', '6R', '2R', '10R', '3L', '6L', '4L', '7L', '2L', '10L', '1L', '7L', '0R', '6L', '1L', '10R', '1R', '8L', '2L', '7L', '1R', '6L', '4R', '6L', '3R', '7L', '0R', '9R', '1R']"
715,1,"['3R', '8R', '2L', '7R', '4L', '7L', '3L', '8L', '4R', '7L', '1L', '10R', '4L', '7L', '0R', '10R', '4L', '8R', '3R', '9R', '2R', '10L', '1R', '9L', '0R', '8L']"
716,1,"['4L', '9L', '2R', '10L', '3L', '6L', '0L', '9R', '3R', '8L', '0L', '8L', '4L', '8L']"
717,-1,"['0R', '8L', '3R', '10R', '4R', '10L', '2R', '6R', '4R', '10R', '3L', '6L', '1R', '7R', '0L', '9R', '2L', '10R', '4R', '8R', '2R', '9R', '0R', '10R', '2R', '9L', '3L', '9L', '1L', '6R', '0R', '10L', '3L', '7R']"
718,-1,"['4L', '6L', '0L', '7R', '1L', '10R', '0L', '9R', '0L', '10R', '3L', '10L', '0R', '9R', '1L', '7L', '2R', '9L', '2R', '8L', '3L', '6L', '4R', '8L', '1R', '7L', '2L', '6L', '0R', '7R', '1L', '8R', '0R', '6L', '1L', '10L', '0R', '8L', '1L', '9R', '1R', '10L', '2L']"
719,-1,"['3R', '6R', '0R', '6L', '0L', '7L', '3L']"
720,1,"['0L', '9R', '0R', '9L', '1L', '10L', '3L', '7R', '2L', '8R', '3L', '6R']"
721,1,"['2R', '10R', '0L', '6L', '1L', '6L', '1R', '10L', '2L', '7L', '1R', '6R']"
722,-1,"['2R', '10L', '0R', '10L', '4L', '7L', '1L', '9L', '2R', '10L', '4R', '6R', '1R', '10R', '4L', '9L', '2R', '8L', '3R', '7R', '1R', '9L', '0L', '10R', '2R', '10L', '3L']"
723,-1,"['1R', '8R', '4R', '6R', '4L', '10L', '1L', '6L', '3L', '10R', '1R', '7L', '2L', '8R', '0L', '9R', '2R', '8R', '1R', '9R', '3L', '10R', '2R', '7L', '3L', '10R', '2L']"
724,-1,"['4R', '8L', '1L', '7L', '1L', '8L', '0R', '7L', '1L', '6L', '4L', '6L', '0R', '10R', '4L', '7L', '1L', '6L', '0R', '8R', '1L', '9L', '0R', '8R', '1R', '9R', '2R']"
725,1,"['3L', '10R', '0L', '6L', '1L', '9R', '4L', '8L', '0L', '7L', '0R', '9R', '3L', '8L', '0L', '8R']"
726,-1,"['3L', '6L', '2L', '7R', '0L', '6R', '2R', '10R', '0L', '6L', '2R', '9R', '1R', '10R', '0L', '6R', '3R', '7L', '4R', '7L', '2R', '10L']"
727,0,"['3R', '10L', '0L', '10L', '2R', '9L', '1L', '9R', '4L', '8L', '0R', '7L', '4L', '6R', '3L', '8L']"
728,1,"['3R', '10R', '3R', '6L', '0L', '7L', '4L', '7L', '3L', '9R', '2L', '7R', '4L', '10R', '0L', '10L', '3R', '9R', '4L', '10R', '3R', '7R', '2L', '8R', '0R', '9R', '1R', '10L', '2L', '9R', '1R', '10R', '2R', '10L', '3L', '9R', '2R', '10L', '3L', '9R', '4L', '9R', '3L', '10R', '3R', '8R', '4R', '7R', '2L', '8R', '4R', '9R', '1L', '7R', '3R', '8R', '4R', '10L', '4R', '9R', '4L']"
729,-1,"['4L', '7R', '1L', '8L', '1L', '9L', '2L', '10R', '1L', '7R', '0L', '8R', '2L', '8L', '3R', '10R', '4L', '7R', '3L', '6L', '2L', '10R', '2R', '8R', '0R', '9R', '1R', '10R', '0R', '6L', '1L', '7R', '0L', '9L', '3R', '8L', '1L', '6L', '3R', '10L', '4R', '9L', '1L', '8R', '0R']"
730,-1,"['3L', '7L', '4L', '9L', '0L', '7R', '4R', '6R', '1L', '10R', '0L', '8R', '2L', '6R', '4L', '7L', '2R', '6R', '1L', '7L', '0R', '6R', '1R', '7L', '2L']"
731,-1,"['4L', '8R', '2R', '6L', '1L', '7L', '2L', '9L', '3R', '8L', '3L', '9R', '2R', '6R', '4R', '8R', '3R', '9L', '3R', '6R', '4R', '6R', '2L', '7L', '1L', '6L', '3R', '10R', '1L', '8R', '4L', '6R', '3R', '7L', '0R']"
732,1,"['1L', '6R', '4R', '7L', '0L', '9L', '2R', '7R', '4L', '8R', '1R', '6R', '4R', '8R', '1L', '9R', '0L', '7R', '1R', '8L', '4L', '7L', '3R', '7R', '4R', '9R', '2R', '10R', '0L', '9L', '1R', '10R', '2R', '8L', '4R', '9R', '3R', '8L']"
733,-1,"['0R', '9L', '2R', '6R', '4R', '7L', '3L', '10L', '2L', '6R', '2L', '6R', '2R', '10R', '4R', '6L', '1L', '9R', '0R', '8L', '3R', '10R', '0L', '7L', '2L']"
734,1,"['2L', '7L', '3L', '6L', '3R', '6L', '2L', '6L', '2R', '6L', '3R', '9R', '0L', '9L', '2L', '10L', '0R', '8L', '4L', '6R', '3R', '6R', '4L', '7L', '4L', '6R', '1L', '7L', '0R', '6L', '1L', '7R', '0L', '9L', '0L', '8L', '2L', '7L', '1L', '6L', '0L', '9R', '4R', '7L', '4R', '7L', '0R', '8L', '2R', '7L', '0L']"
735,1,"['3L', '7R', '4L', '8R', '0L', '8L', '1R', '8R', '4L', '6R', '2R', '7L', '4L', '6L', '0L', '8R', '2R', '9R', '3L', '10R', '2R', '7R', '3R', '6L', '3R', '8R', '4L', '9L', '3L', '10R', '1R', '8R']"
736,1,"['0L', '10L', '3R', '6L', '4R', '9R', '3R', '6L', '2L', '10L', '3R', '8L', '0R', '9L', '4R', '6L', '1R', '8L', '2R', '6L', '2L', '8L']"
737,1,"['2L', '10R', '3L', '9R', '4R', '10L', '2L', '6R', '0L', '10L', '3L', '9L', '2R', '7L', '3L', '8R', '2R', '6L', '2R', '10R', '1L', '9R', '0L', '9R', '4R', '7R', '3R', '8R', '0L', '10L', '2R', '8L', '4L', '6L', '2L', '8L', '3R', '10R', '4L', '10L', '0L', '7L', '1R', '10L', '2R', '9R', '4R', '6L', '3R', '10L', '4L', '9R', '0R', '10R', '2L', '7L', '0R', '6R', '4R', '8L', '1L', '9L', '0L', '8R', '2L', '9L', '4R', '8L']"
738,1,"['2R', '9R', '0L', '8R', '2L', '9R', '1L', '9L', '3R', '10R', '0R', '8L', '2R', '6L', '3R', '7R', '3R', '9R', '4R', '10R', '0R', '8R', '2L', '9L', '0L', '8R', '1L', '9R', '4L', '10L', '3L', '9L', '2L', '8L']"
739,1,"['2L', '7L', '4L', '6L', '2L', '10R', '3L', '8R', '2L', '6L', '3L', '9L', '2R']"
740,-1,"['2L', '9L', '0R', '7L', '1L', '8R', '3L', '6R', '1L', '10R', '0R', '9L', '4L', '6L', '2L', '7R', '1L', '9L', '0R', '10R', '2L', '7L', '0R', '8R']"
741,-1,"['0R', '7R', '2L', '7L', '4L', '9L', '3L', '10L', '2L', '8L', '2R', '9L', '4R', '9L', '4R', '8L', '2R', '7L', '4L', '9R', '1L', '10L', '3R', '9R', '4R', '8L', '0L', '7L', '3R', '6R', '2R', '6R', '0L']"
742,-1,"['1L', '10L', '1L', '6R', '2L', '10L', '2R', '7R', '3L']"
743,1,"['4R', '8R', '3R', '7L', '4R', '7R', '1L', '6R', '0R', '9L', '2L', '9R', '0R', '10R', '0R', '6L', '3R', '7R', '4R', '8R', '0R', '10L', '1R', '9L', '3R', '8R', '4R', '9L', '2R']"
744,-1,"['4L', '7R', '1R', '8L', '4L', '6R', '0L', '7L', '3L', '10L', '2R', '6R', '4L', '10R', '3L', '10L', '1R', '9L', '2L', '8L', '0R', '7L', '3R', '6L', '2R', '10R', '1R', '7R', '2L']"
745,1,"['4R', '8L', '1L', '7R', '0L', '8L', '2R', '9R', '3R', '10R', '0R', '9L', '1L', '7R', '2L', '8L', '3R', '10R', '3L', '6L', '4R', '8L', '3L', '7L', '0R', '6L', '1L', '10R', '4L', '9L', '3L', '8L', '2R', '7R', '3L', '8R']"
746,1,"['4R', '6R', '3L', '7L', '4R', '10R', '3R', '8R', '0R', '7R', '2R', '10L', '4L', '6R', '0L', '6R', '3R', '9R', '4L', '7L', '0L', '8R']"
747,-1,"['0R', '8L', '4R', '7L', '1R', '6R', '4R', '9L', '4R', '6L', '2L', '10R', '1R', '6L', '4L', '7L', '3L', '8L', '1L', '10L', '2R', '8L', '2R', '9L', '3L', '10R', '2L', '8R', '1R', '9R', '2L', '6R', '1L', '8R', '0R', '9R', '1R', '10R', '2R', '9L', '3L', '10R', '2R', '6L', '4R', '8R', '2R', '10L', '3R', '9L', '4L', '7R', '3L', '8R', '2L']"
748,-1,"['4R', '7R', '0L', '8R', '1L', '10L', '1R', '6R', '4R', '10L', '2R', '6R']"
749,-1,"['1L', '6R', '3R', '9R', '4R', '6R', '3L', '6R', '0L', '9L', '1L', '9L', '2R', '8L', '3L', '7L', '1R']"
750,1,"['0L', '10L', '3L', '10R', '2R', '9R', '3L', '6L', '1L', '9L', '4L', '10L', '3R', '6R', '2L', '10L', '4L', '9R', '3L', '10R', '2L']"
751,1,"['0L', '8L', '2L', '9L', '3R', '7L', '2L', '8R', '4R', '8R', '2R', '7R', '0L', '6L', '4L', '8R', '1R', '9R', '2R', '6R', '4L', '7R', '3R', '9R', '4L', '10R', '4R', '8L', '0R', '7R', '3L', '8L', '2L', '7L', '1R', '6R', '2L']"
752,1,"['3L', '8L', '3L', '6L', '1R', '9L', '3L', '6R', '0L', '6L', '3L', '8R', '0R', '9L', '1R', '6L', '2R', '6R', '4L', '7R', '3L', '8R', '2L', '9L', '0R', '8R', '2L', '9R', '1L', '8L', '0R', '10L']"
753,-1,"['0R', '10R', '3L', '7R', '4R', '8R', '0R', '10R', '0L', '8R', '4L', '9R', '3L', '7R', '1L', '8R', '0R']"
754,-1,"['0R', '7R', '1L', '6R', '4L', '10L', '3L', '8L', '2L', '10R', '4L', '9R', '2L', '7R', '1R', '6R', '2R', '6L', '0R', '8L', '1R', '10L', '2L']"
755,-1,"['0L', '7L', '1R', '9R', '2R', '8L', '2R', '7R', '4R', '7L', '3L', '8R', '0L', '7L', '3R', '7R', '2R', '6L', '4L', '7R', '2R', '10R', '4L', '7L', '2L', '10L', '0R', '9L', '1R', '8R']"
756,-1,"['3L', '10L', '4R', '9L', '1R', '6R', '2L', '7L', '4R', '10L', '4L', '8R', '3L', '6R', '2R']"
757,-1,"['2R', '9R', '2L', '6R', '1L', '10L', '4L', '9L', '0R', '8R', '1L', '9L', '0R', '8L', '1L', '6R', '0L', '7L', '3L', '6R', '2R', '7L', '3R', '6L', '2L', '6L', '0L', '7L', '1L', '6L', '0R', '9L', '1L', '6L', '4L', '8L', '3L', '10L', '2L', '6R', '1R', '7R', '2L', '8R', '1L', '9L', '0L', '8L', '3R', '7L', '1R', '6R', '2R', '7R', '3R', '8L', '0L', '7L', '1R', '7L', '2R', '7L', '0L', '8L', '4R', '7R', '2R']"
758,1,"['2L', '10L', '0L', '10R', '1R', '8R']"
759,1,"['4R', '7R', '2L', '8L', '3R', '7R', '2L', '8R', '1R', '10L', '2R', '7R', '4R', '6L', '4L', '7L', '3R', '9R', '1L', '8L', '3R', '7R', '0L', '7L', '4R', '7L', '3R', '6R', '4R', '9R', '2L', '6L', '1R']"
760,1,"['4R', '9L', '4L', '6L', '0L', '9R', '2R', '8R', '4R', '10R', '0L', '10R', '3R', '7L', '4R', '6L', '4R', '7R', '4R', '9R', '0R', '10R', '0R', '8L', '1R', '9R', '2R', '10L', '1R', '9L', '0R', '8L', '3R', '6L', '3L', '7R', '2R']"
761,-1,"['1L', '10L', '4L', '9R', '4R', '9L', '0R']"
762,-1,"['2L', '9L', '4R', '10L', '3L', '10L', '4L', '9R', '1L', '8L', '4L', '9L', '0L', '8L', '3R', '7L', '2L', '6L', '1R', '8L', '2R']"
763,-1,"['0R', '9R', '2L', '9L', '0R', '10R', '0R', '10R', '2L', '10R', '1R', '6R', '3R', '7L', '3R', '6L', '3R', '10L', '3L', '7L', '2R']"
764,-1,"['1R', '9L', '3L', '8R', '1L', '8R', '2R', '7L', '0R', '6L', '3R', '6L', '2L', '6R', '0L']"
765,1,"['0L', '7R', '2R', '8R', '3L', '7R', '3L', '6R', '0L', '10R', '1R', '8R', '0L', '10L', '3L', '8R', '2R', '9L', '4L', '8L', '2L']"
766,-1,"['3L', '8L', '0L', '7L', '0L', '7R', '4L', '10L', '1L', '9L', '4R', '6R', '0L', '9R', '2L', '7R', '4L', '8L', '0L', '6L', '1R', '9R', '4L', '10R', '2L', '8R', '1L', '6R', '0R', '7L', '1R', '6R', '2L']"
767,-1,"['0L', '7L', '2R', '6L', '0R', '9R', '0R', '10L', '4R', '6L', '2L', '9L', '0L', '7R', '1R', '6L', '4L', '8L', '1R', '10L', '2R', '9R', '4L', '10R', '3L', '6R', '1L', '7R', '3L', '10R', '0R', '8L', '1L', '6L', '4L', '7L', '0L', '6R', '3L', '7R', '2L', '8L']"
768,-1,"['2L', '6R', '4R', '6R', '3L', '9R', '3R', '7R', '4R', '6R', '2L', '8L', '1L', '7R', '4L', '9L', '1R', '7L', '3R', '10R', '2L', '6L', '3R', '7L', '0R', '6R', '4L', '9R', '3R', '7L', '4L', '6L', '4L', '9R', '1R', '10L', '2L']"
769,-1,"['0L', '7L', '1R', '10R', '1R', '9L', '2R', '9R', '3L', '6R', '0L', '10L', '3R', '8L', '2L', '7L', '0L', '9L', '4L']"
770,1,"['4L', '6L', '3L', '9L', '3L', '10L', '2R', '9L', '4R', '8R', '3R', '7L', '0R', '10L', '3R', '6L', '1L', '9R', '0R', '10R', '2R', '8L', '2L', '7R', '2R', '9R', '2R', '8L', '0L', '7R', '0L', '8L', '4L']"
771,0,"['3L', '10R', '3L', '9L', '4R', '8L', '3R', '8R', '4L', '10L', '3L', '7R', '4R', '8R', '1L', '10L', '2R', '9R', '1L', '10R', '3L', '8R', '2R']"
772,-1,"['3L', '6L', '0L', '9R', '1L', '9R', '2R', '7R', '3L', '6L', '2R', '8R', '0R', '9L', '1L', '7L', '0L', '6L', '4L', '7R', '1R', '6R', '3L', '10R', '1R', '7L', '3R', '7R', '4L', '8R', '4L', '9R', '2R', '10R', '1L', '6R', '1L', '9R', '1R', '10L', '2R', '9R', '3L', '10L', '2L']"
773,-1,"['1R', '8R', '1L', '10R', '0L', '7R', '2R', '8L', '4R', '10R', '4L', '6L', '4R', '8L', '3R', '7L', '0R', '8R']"
774,-1,"['0R', '10L', '1L', '6L', '2L', '10L', '1R', '8L', '2R', '6R', '0R', '10R', '3L', '8L']"
775,-1,"['3R', '8L', '4R', '8R', '2R', '9L', '0R', '8L', '3L', '7L', '1L', '8L', '0R', '9R', '4R', '10R', '3R', '7L', '3L', '9L', '2L', '10R', '0L', '9R', '2R', '6R', '0L', '10L', '3L', '7R', '4R', '9L', '2R', '6R', '4R', '10R', '3R', '8L', '3L', '9L', '2L', '10R', '1L', '6R', '3L', '7L', '2L', '6R', '4L', '7L', '0R']"
776,-1,"['3L', '8L', '3L', '6R', '0R', '7L', '3R', '10R', '3L', '9L', '4L', '7L', '2L', '8R', '4R', '6L', '4L', '10L', '3R', '9R', '4L', '10L', '3R', '9R', '4L', '10L', '3L', '9L', '2R', '8L', '3R', '7R', '4R', '8R', '2R', '9L', '0L', '8L']"
777,-1,"['0L', '8R', '3L', '6L', '2L', '8R', '1L', '7L', '3R', '6R', '0R', '10R', '0L', '8L', '2R', '6R', '3R', '7R', '4R', '9L', '1L', '10R', '1R', '8R', '2R', '10L', '4L', '9L', '1R', '7R', '2L', '8L', '1R', '7L', '2L', '10L', '1R', '9R', '2L']"
778,1,"['3R', '7R', '4R', '10L', '4R', '10L', '4R', '9R', '1R', '10L', '1L', '7L', '0L', '8R', '3L', '10R', '1L', '8L', '0R', '7R', '1R', '8L', '2R', '7L', '3R', '6R', '4R', '6L', '0R', '9L', '3R', '8R', '1R', '10R', '3L', '9R', '2L', '10R', '0L', '10R', '4L', '7R', '1L', '8L', '3R', '8R', '0R', '9L', '3R', '6L', '3R', '8R', '4L', '9R', '3R', '10L', '4R', '9L', '1L', '8R', '0L', '8L', '4L']"
779,-1,"['1R', '6R', '3R', '10R', '3L', '8L', '0L', '10L', '1L', '10R', '4L', '9L', '1L', '7L', '4L', '10R', '3R', '9R', '2R', '7L', '3L', '6L', '2R', '10R', '3L', '10L', '2R']"
780,-1,"['4R', '9R', '0L', '8R', '2R', '6R', '4R', '9L', '1R', '6L', '0L', '10R', '3R', '8L', '3R', '6R', '3R', '8R', '2L', '7R', '4L']"
781,1,"['3L', '7L', '3L', '8L', '2L', '6L', '4L', '10R', '3L', '7R', '0L', '8R', '1L', '8L', '3L', '7R', '2R', '6L', '0L', '8L', '3R', '7L', '3R', '9L', '0R', '8R', '3L', '6R', '2L', '9R', '4L', '10R', '0L', '9R', '3R', '10L', '4R', '9R', '4R', '10R', '1L', '8R', '3R', '9R', '0L', '9L', '4L', '8L', '3L', '7R', '2R', '8R']"
782,-1,"['0L', '10R', '3R', '9R', '1R', '9L', '3L', '8R', '4R', '10R', '2L']"
783,1,"['4R', '9R', '2L', '7R', '4L', '10L', '1R', '10R', '3L', '6L', '2R', '10L', '1R', '9R', '4L', '8R', '2L', '7L', '4R', '8L', '1L', '7L', '0R', '9R', '4L', '7L', '1R']"
784,-1,"['3R', '8R', '0R', '6L', '4L', '10L', '0L', '7R', '1R', '8R', '0L', '10L', '0R']"
785,1,"['2R', '10R', '4R', '6L']"
786,1,"['0L', '8R', '3L', '6L', '3R', '8R', '0R', '10R', '3L', '8R', '1L', '6L', '4R', '10L', '3L', '9R', '2R', '10L', '3R', '9L', '0R', '8R', '1R', '9L', '3R', '8L']"
787,1,"['1R', '10L', '3R', '10R', '4R', '7L', '4L', '8R']"
788,-1,"['4R', '6R', '3R', '10R', '0R']"
789,1,"['0L', '7L', '3R', '6R', '4L', '9R', '2L', '10L', '4L', '8R', '2L', '9R', '1R', '9L', '1L', '6R', '4L', '8L', '0L', '10R', '3L', '9R', '2L', '9R', '1L', '9R', '0L', '10R', '0L', '7R', '0R', '7L', '1R', '6R', '3R', '6R', '4L', '7R', '3L', '8R', '3L', '6L', '2R']"
790,0,"['2L', '9L', '0L', '9L', '3R', '9L', '0R', '8L', '1L', '9L', '3R', '7L', '0L', '8L', '4L', '10L', '2R', '8R']"
791,-1,"['3L', '6L', '0R', '7L', '0R', '8L', '2R', '9L', '0L', '9L', '3L', '8R', '2L', '10R', '2L', '8R', '4R', '7R', '3R', '9R', '2L', '10R', '4R', '6L', '3L', '10L', '0R']"
792,1,"['3R', '7L', '4R', '9L', '0L', '7L', '2R', '8L', '1L', '7L', '2R', '6L', '0R', '10R', '0R', '7L', '4L', '9R', '2L', '9L', '0L', '8R']"
793,1,"['3L', '7R', '0L', '6R', '0L', '8L', '0L', '10L', '3R', '8L', '1L', '10L', '4R', '7R', '2R', '8R', '4R', '8L', '0L', '7L', '4R', '8R', '3R', '9L', '4R', '7R', '0R', '10L', '1L', '9L', '0R', '6R']"
794,1,"['2L', '7L', '1R', '6R', '2R', '10R', '1R', '8R', '3L', '8L', '4L', '7L', '2L', '9L', '3R', '10L', '3L', '10L', '2R', '6L', '4R', '6L', '2L', '8R', '1R', '9L', '2L', '6L', '1L', '7R', '1L', '10L']"
795,-1,"['0L', '7R', '2L', '7L', '4L', '9L', '2L', '6L', '1R', '8R', '0R', '9L', '2R', '7R', '0L', '6L', '1L', '8R', '2L', '9R', '1R', '6L', '2R', '7R', '3R', '8L', '4L', '7R', '2R', '8L', '0L', '7R', '3R', '8L', '4L', '7L', '2R', '10R', '4L']"
796,-1,"['3L', '10L', '4L', '6R', '2R', '10R', '1R', '8R', '3L', '6L', '3R', '6R', '0R', '7L', '4L', '8L', '2L', '6L', '3R', '10R', '4L', '8R', '3R', '7R', '4R', '8R', '2R', '9R', '0L', '9R', '1L', '10R', '1R', '7L', '2R', '6L', '4R', '10R', '2R', '9L', '3L', '8L', '2R', '6L', '1R', '7L', '2L', '6L', '2R', '8R', '1R', '6L', '4R', '6L', '0L', '9R', '4R', '9L', '0R', '8L', '1L', '7R', '0L', '8L', '4R', '10L', '2L', '6L', '1L', '9L', '0R', '7L', '1L', '6L', '0R', '8R']"
797,1,"['0R', '10L', '2R', '7R', '2L', '9R', '0L', '7L', '0R', '9R', '0L', '9L', '4R', '8L', '2L', '9L', '0L', '7R', '1L', '10R', '1L', '8R']"
798,1,"['2L', '9L', '3L', '10R', '0L', '9L', '0L', '7R', '0R', '6R', '3R', '8R', '0R', '9L', '2R', '10L', '1R', '8R', '2R', '6R', '3R', '7R', '4R', '6R', '1R', '7L', '2L', '8R', '3R', '6L', '3L', '10L', '2R', '9R', '3L', '8L', '4R', '10R', '2L', '7R', '1L', '9L', '0R', '10L', '1R', '6R', '2L', '8L']"
799,1,"['3L', '7R', '0R', '8R', '4L', '10R', '3R', '9R', '4L', '7R', '0L', '9R', '3R', '10L', '4R', '6L', '4R', '8R', '1R', '9L', '4L', '8L', '2L', '7R', '1L', '8L', '0R', '7R', '1R', '8R']"
800,-1,"['2L', '10R', '4L', '9L', '2R', '6L', '0R', '7R', '4L', '10L']"
801,-1,"['1L', '9L', '3R', '7R', '1L', '7R', '2R', '7R', '1R', '10R', '0L', '10L', '3L', '9R', '2L']"
802,1,"['4L', '6R', '1R', '10L', '4R', '9L', '0R', '8L']"
803,1,"['1L', '9R', '2L', '9L', '1R', '8L', '4L', '6L', '1L', '8L', '3L', '10R', '2L', '7L', '3L', '6R', '0L', '10R', '4L', '6L', '0L', '8R', '3R', '9R', '1R', '10L', '2R', '8R', '4L', '9L']"
804,-1,"['3R', '6R', '0R', '8R', '4R', '7L', '4R', '9L', '2L', '6R', '2R', '10R', '4R', '8R', '1R', '9R', '0R', '10R', '2R', '7L', '3L', '6R', '2L', '8R', '1L', '9R', '3R', '7L', '1L', '6R', '4R', '8R', '0R', '9L', '1L', '8L']"
805,1,"['4L', '9L', '3L', '6R', '1L', '9R', '1L', '8R', '4L', '6L', '4L', '8L']"
806,1,"['2R', '9R', '3R', '8L', '0L', '8L', '3L', '8R', '3L', '8L', '0L', '9R', '2R', '10R', '3L', '6R', '2R', '9L', '3R', '8L', '4R', '9R', '0L', '9L', '2L', '8L', '3R', '7R', '4R', '9R', '0L', '9R', '1L', '10L', '3R', '9L', '4L', '8R']"
807,-1,"['1L', '6R', '4L', '10R', '2R', '7L', '4R', '10R', '3L', '6R', '0R', '8L', '1L', '10L', '0L', '8R']"
808,1,"['2R', '10R', '2R', '6L']"
809,1,"['1R', '9R', '2L', '9L', '3R', '7L', '1L', '10R', '1R', '7R', '4R', '7R', '2L', '6L', '4R', '7L', '2R', '6R', '3R', '8R', '4L', '9R', '3R', '10L', '4L', '9R', '1R', '10L', '4R', '9L', '2L', '8L']"
810,-1,"['3L', '7L', '3L', '6R', '1R', '6L', '1L', '9R', '0L', '10R', '2R', '6R', '0L', '7L', '1L', '6L', '0L', '10L', '2L', '6L', '4R', '8R', '0R']"
811,1,"['3L', '7R', '1L', '10R', '2R', '8L', '1L', '9L', '3R', '10R', '0L', '10L', '4R', '9L', '1R', '8L', '4R', '10R', '3L', '8R', '2R', '7L', '0L', '6L', '0L', '8L', '3R', '10R', '4L', '6L', '3R', '10R', '3R', '8L', '1L', '6L', '0R', '9R', '4L', '10L', '0L', '8R', '2L', '6R', '3L', '7L', '0R']"
812,1,"['1L', '6L', '1L', '8R', '2L', '8R', '4L', '8R', '0L', '7R', '2R', '8L', '2R', '9L', '2L', '7L', '4L', '6L', '0L', '7R', '2L', '8R', '4L']"
813,1,"['2R', '9L', '4R', '10L', '1R', '9R', '0R', '8R', '2R', '10L', '3R', '8R', '2L', '9R', '0L', '9R', '3L', '6L', '2R', '10L', '4R', '9L', '3R', '8R', '4R', '9R', '0L', '9L', '4R', '8R', '3R', '9L', '2R', '8R', '3L', '9R', '2R']"
814,-1,"['3L', '6L', '1R', '8L', '3L', '7L', '4L', '10R', '3R', '9L', '3L', '8R', '2R', '8L', '3L', '7L', '1L', '6L', '0R']"
815,-1,"['2R', '7R', '1L', '8R', '0R', '10R', '4R', '8R', '1L', '8L', '2L', '6L', '0R', '8L', '2R', '10L', '3L', '7R', '2L', '9L', '1L', '6L', '3L', '8L', '2L']"
816,1,"['1L', '9L', '4L', '9R', '1L', '9R', '0R', '10R', '3R', '10R', '2L', '6R', '2R', '10R', '2R', '10L']"
817,1,"['2L', '10L', '0L', '10L', '1R', '7R', '2L', '10L', '0R', '9R', '3L', '9L', '2L', '10R', '3R', '8L', '2L', '6R', '3L', '7L', '2R', '6R', '3L', '7R', '2L']"
818,1,"['3R', '8R', '0L', '8R', '0L', '6L', '2R', '10R', '1L', '7R', '3R', '7R', '4L', '9L', '3R', '8R', '2L', '9L', '4R', '8L', '1R', '10L', '2L', '6R']"
819,1,"['0L', '10R', '1L', '7R', '1L', '10R', '0R', '9R', '2R', '6L', '4L', '9L', '0L', '9L', '4R', '10L', '0R', '8R', '2L', '6L', '1R', '6R']"
820,-1,"['4R', '8R', '2L', '9L', '1L', '6R', '4R', '10R', '0L', '9L', '4L', '10R', '3R', '8R', '1L', '7R', '3L', '8L', '2R', '7L', '3R', '6R', '4R', '8L', '1R', '10R', '4L']"
821,1,"['1R', '6L', '2R', '8L', '1L', '9L', '0R', '8L', '2L', '7R', '1R', '8R']"
822,1,"['1L', '9R', '3R', '10L', '1L', '6L', '2R', '6R', '2R', '7L', '4L', '6R', '2L', '7L', '4R', '7R', '1L', '8R', '0L', '10L', '3R', '9R', '2L', '10R', '1R', '7L', '2L', '9R', '1R', '8L', '0L', '6R', '2R', '8R', '3L', '7L', '2L', '6R', '1R', '8R', '2L', '7L', '1R', '6R', '2L', '7L', '1L', '6L', '0L', '10R', '4L', '7R', '3L', '8L', '1L', '10R', '1R', '7L', '2L', '6R', '1R', '7L', '3L', '6L', '4R', '10L']"
823,1,"['2R', '6L', '3L', '6R', '1R', '10R', '3R', '7L', '0L', '7R', '2L', '10R', '1L', '8R', '0R', '9R', '1L', '10L', '0R', '8R', '1R', '9L']"
824,1,"['1R', '6R', '3L', '6R', '2R', '8L', '1L', '9R', '0R', '10L', '1R', '6L', '4R', '9R', '1L', '10R', '4R', '6R', '1L', '7R', '0L', '8L', '2R', '7L', '3R', '8R', '4L', '6R']"
825,1,"['4R', '6R', '1L', '10L', '0L', '9L', '0L', '8R', '1R', '10L', '4R', '9L', '4R', '10L', '0R', '9L', '1R', '8L', '2L']"
